Datetime,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
2015-06-06 18:30:00,71,3,0.918918918918919,64.94,58.39,9.1,0.00,BKN,M,M
2015-12-08 13:30:00,68,1,0.9629629629629629,44.96,79.54,10.3,0.00,SCT,OVC,M
2016-03-18 07:30:00,15,0,0,33.08,75.11,9.1,0.00,FEW,FEW,M
2016-03-30 06:30:00,18,3,0.0136986301369863,42.98,62.16,9.1,0.00,FEW,BKN,OVC
2015-11-24 17:00:00,158,1,0.7901234567901234,37.04,75.50,11.4,0.00,FEW,M,M
2015-12-07 22:30:00,20,1,0.9506172839506173,37.94,96.52,11.4,0.00,OVC,M,M
2016-01-30 18:00:00,100,2,0.35135135135135137,42.08,72.78,3.4,0.00,BKN,OVC,M
2015-09-06 14:30:00,8,0,0,91.94,41.04,13.7,0.00,FEW,M,M
2015-09-23 21:00:00,12,1,0.024691358024691357,64.94,75.51,4.6,0.00,SCT,M,M
2015-07-31 10:30:00,9,4,0,82.94,44.29,14.8,0.00,FEW,FEW,M
2015-07-12 17:30:00,23,4,0,82.04,60.25,9.1,0.00,FEW,SCT,M
2016-02-24 22:30:00,27,2,0.6891891891891891,33.98,72.45,22.8,0.03,BKN,OVC,M
2015-04-10 20:00:00,80,3,0.14864864864864866,44.96,70.52,11.4,0.00,FEW,M,M
2015-04-23 06:30:00,23,3,0.32432432432432434,33.98,60.93,9.1,0.00,FEW,M,M
2015-12-09 22:00:00,31,1,0.9753086419753086,42.08,82.17,8.0,0.00,FEW,FEW,M
2015-04-17 10:30:00,62,3,0.24324324324324326,71.96,42.60,5.7,0.00,FEW,SCT,M
2016-02-16 23:00:00,4,2,0.581081081081081,26.96,84.80,5.7,0.00,FEW,M,M
2016-03-13 11:00:00,41,2,0.9324324324324325,46.40,93.40,14.8,0.00,OVC,M,M
2015-06-15 11:30:00,43,0,0,75.02,87.50,9.1,0.04,BKN,BKN,OVC
2015-09-21 09:30:00,116,1,0.0,64.04,60.25,6.8,0.00,FEW,M,M
2015-10-25 20:30:00,67,1,0.41975308641975306,48.02,65.56,4.6,0.00,CLR,M,M
2016-03-15 07:30:00,21,2,0.9594594594594594,48.92,89.73,10.3,0.00,OVC,M,M
2016-03-26 14:30:00,28,0,0,53.06,54.38,14.8,0.00,SCT,M,M
2015-10-10 18:00:00,79,1,0.2345679012345679,59.00,55.24,6.8,0.00,BKN,M,M
2015-07-07 17:30:00,133,4,0,62.96,55.80,13.7,0.00,FEW,FEW,M
2015-12-01 09:30:00,58,1,0.8765432098765432,37.94,78.96,13.7,0.00,BKN,M,M
2015-12-04 12:00:00,76,1,0.9135802469135802,46.04,67.69,8.0,0.00,CLR,M,M
2016-02-16 10:00:00,43,2,0.581081081081081,30.92,66.34,0.0,0.00,BKN,M,M
2015-08-06 18:00:00,65,4,0,77.00,50.11,10.3,0.00,FEW,SCT,M
2015-07-12 12:00:00,27,4,0,78.98,62.16,6.8,0.00,BKN,BKN,M
2015-10-26 16:30:00,129,1,0.43209876543209874,57.02,52.70,10.3,0.00,OVC,M,M
2016-02-20 15:00:00,89,2,0.6351351351351351,55.94,43.36,12.5,0.00,SCT,M,M
2015-08-19 09:30:00,12,0,0,71.06,73.22,11.4,0.00,FEW,BKN,BKN
2015-08-31 12:30:00,17,0,0,82.94,58.51,0.0,0.00,FEW,M,M
2015-09-14 20:00:00,13,0,0,73.94,49.66,17.1,0.00,FEW,FEW,M
2016-01-28 22:00:00,25,2,0.32432432432432434,30.02,55.42,14.8,0.00,OVC,M,M
2015-05-07 08:30:00,45,3,0.5135135135135135,71.96,59.32,8.0,0.00,FEW,SCT,M
2016-04-01 21:30:00,31,3,0.0410958904109589,39.02,54.68,17.1,0.00,CLR,M,M
2016-02-06 20:00:00,52,2,0.44594594594594594,33.08,77.96,5.7,0.00,CLR,M,M
2016-01-14 09:30:00,49,2,0.13513513513513514,35.06,72.03,10.3,0.00,FEW,BKN,M
2015-09-06 10:00:00,16,0,0,84.92,56.98,6.8,0.00,FEW,M,M
2016-04-13 14:00:00,60,3,0.2054794520547945,51.98,42.72,13.7,0.00,OVC,M,M
2015-10-23 18:30:00,67,1,0.3950617283950617,55.94,90.03,9.1,0.26,BKN,OVC,M
2015-09-02 09:00:00,17,0,0,80.06,69.23,6.8,0.00,CLR,M,M
2015-04-04 09:00:00,61,3,0.06756756756756757,42.08,37.46,18.2,0.00,BKN,M,M
2015-07-24 13:30:00,19,4,0,82.94,46.03,13.7,0.00,FEW,OVC,M
2015-10-05 07:30:00,42,1,0.1728395061728395,55.94,93.05,5.7,0.00,OVC,M,M
2016-03-24 18:30:00,35,0,0,33.08,84.56,18.2,0.00,FEW,BKN,OVC
2016-01-05 12:30:00,67,2,0.013513513513513514,33.08,55.89,14.8,0.00,FEW,SCT,M
2015-12-10 06:00:00,53,1,0.9876543209876543,46.94,70.74,17.1,0.00,BKN,BKN,M
2015-09-24 07:30:00,54,1,0.037037037037037035,62.06,83.54,4.6,0.00,BKN,M,M
2015-11-25 07:00:00,45,1,0.8024691358024691,39.92,69.96,13.7,0.00,FEW,SCT,M
2016-02-18 13:30:00,74,2,0.6081081081081081,41.00,64.68,18.2,0.00,SCT,OVC,M
2015-04-26 19:00:00,38,3,0.36486486486486486,46.04,39.90,5.7,0.00,FEW,M,M
2016-04-28 06:00:00,33,3,0.410958904109589,44.06,88.90,12.5,0.00,BKN,OVC,M
2015-06-29 10:30:00,4,4,0,71.06,78.49,6.8,0.00,FEW,SCT,BKN
2016-03-17 19:30:00,20,2,0.9864864864864865,48.92,38.89,10.3,0.00,FEW,M,M
2016-01-13 14:30:00,77,2,0.12162162162162163,17.06,73.46,14.8,0.00,FEW,OVC,M
2015-08-06 13:30:00,21,4,0,80.96,45.44,5.7,0.00,SCT,SCT,M
2016-04-05 20:00:00,107,3,0.0958904109589041,41.00,73.19,18.2,0.00,FEW,BKN,OVC
2016-01-16 07:30:00,2,2,0.16216216216216217,24.98,77.82,8.0,0.00,FEW,FEW,M
2015-08-29 12:30:00,10,0,0,66.92,93.35,6.8,0.00,SCT,BKN,BKN
2015-10-19 07:00:00,30,1,0.345679012345679,51.08,38.96,18.2,0.00,FEW,FEW,M
2015-06-28 14:00:00,29,4,0,78.08,38.91,3.4,0.00,FEW,SCT,OVC
2015-11-08 12:30:00,48,1,0.5925925925925926,51.08,40.73,6.8,0.00,CLR,M,M
2015-08-26 06:00:00,30,0,0,60.08,77.59,8.0,0.00,OVC,M,M
2016-01-07 11:30:00,72,2,0.04054054054054054,37.94,61.94,6.8,0.00,OVC,M,M
2015-12-09 06:00:00,7,1,0.9753086419753086,41.00,95.90,6.8,0.00,FEW,FEW,M
2015-08-22 09:00:00,18,0,0,75.92,49.95,11.4,0.00,FEW,M,M
2015-10-21 13:00:00,60,1,0.37037037037037035,71.06,56.93,13.7,0.00,BKN,OVC,M
2015-06-05 08:30:00,33,3,0.9054054054054054,57.02,89.48,14.8,0.00,OVC,M,M
2016-04-22 08:30:00,41,3,0.3287671232876712,44.96,85.90,12.5,0.00,OVC,M,M
2016-02-11 20:30:00,124,2,0.5135135135135135,15.98,61.29,4.6,0.00,FEW,FEW,SCT
2016-01-04 23:00:00,2,2,0.0,24.08,70.81,6.8,0.00,FEW,M,M
2016-02-21 17:00:00,71,2,0.6486486486486487,35.06,75.31,11.4,0.00,OVC,M,M
2015-04-04 12:30:00,44,3,0.06756756756756757,51.08,31.57,21.7,0.00,CLR,M,M
2015-07-24 20:30:00,12,4,0,78.08,59.74,10.3,0.00,FEW,FEW,M
2015-05-16 08:30:00,32,3,0.6351351351351351,66.92,90.46,9.1,0.00,BKN,BKN,OVC
2016-03-16 12:30:00,29,2,0.972972972972973,53.96,43.04,29.6,0.00,SCT,SCT,M
2016-03-31 21:30:00,63,3,0.0273972602739726,46.94,83.09,16.0,0.00,SCT,BKN,OVC
2016-04-18 11:30:00,78,3,0.273972602739726,78.98,22.10,8.0,0.00,BKN,M,M
2015-06-22 16:00:00,66,4,0,82.04,74.25,16.0,0.00,SCT,SCT,BKN
2016-03-10 10:00:00,44,2,0.8918918918918919,48.02,67.92,8.0,0.00,FEW,FEW,OVC
2015-11-10 20:00:00,95,1,0.6172839506172839,39.92,69.96,6.8,0.00,CLR,M,M
2016-01-20 17:30:00,184,2,0.21621621621621623,15.98,76.98,4.6,0.00,FEW,FEW,M
2015-10-15 23:00:00,4,1,0.2962962962962963,46.04,55.32,6.8,0.00,CLR,M,M
2016-03-04 12:30:00,55,2,0.8108108108108109,37.94,42.32,3.4,0.00,FEW,SCT,M
2015-08-24 07:00:00,71,0,0,57.92,71.90,10.3,0.00,FEW,M,M
2015-12-03 11:30:00,49,1,0.9012345679012346,33.98,88.42,9.1,0.00,OVC,M,M
2016-03-30 22:30:00,19,3,0.0136986301369863,57.92,93.10,14.8,0.03,FEW,OVC,M
2015-11-01 18:30:00,62,1,0.5061728395061729,55.04,61.56,8.0,0.00,CLR,M,M
2015-12-19 12:30:00,7,0,0,28.94,48.69,14.8,0.00,SCT,M,M
2015-04-12 10:30:00,41,3,0.17567567567567569,62.06,36.36,16.0,0.00,FEW,BKN,M
2015-12-01 15:00:00,76,1,0.8765432098765432,41.00,67.09,5.7,0.00,SCT,M,M
2015-11-05 11:00:00,70,1,0.5555555555555556,69.08,56.66,22.8,0.00,FEW,FEW,M
2016-04-28 18:30:00,100,3,0.410958904109589,44.06,82.31,6.8,0.00,OVC,M,M
2016-01-12 11:30:00,72,2,0.10810810810810811,8.96,66.16,19.4,0.00,FEW,M,M
2015-04-19 11:30:00,10,3,0.2702702702702703,66.92,34.38,11.4,0.00,SCT,BKN,BKN
2015-07-07 13:00:00,22,4,0,66.92,46.98,19.4,0.00,SCT,SCT,SCT
2016-02-14 12:30:00,39,2,0.5540540540540541,15.08,83.33,13.7,0.08,VV ,M,M
2015-11-22 11:30:00,49,1,0.7654320987654321,24.08,70.81,6.8,0.00,FEW,FEW,M
2015-12-05 08:00:00,24,1,0.9259259259259259,30.02,100.00,5.7,0.00,OVC,M,M
2015-07-18 14:30:00,35,4,0,86.00,71.98,13.7,0.00,SCT,BKN,BKN
2016-01-27 18:30:00,73,2,0.3108108108108108,33.08,66.11,18.2,0.00,OVC,M,M
2015-06-17 20:30:00,19,0,0,69.08,83.98,4.6,0.00,SCT,OVC,M
2015-07-03 08:00:00,13,4,0,66.02,69.94,3.4,0.00,FEW,BKN,M
2016-04-29 22:00:00,6,3,0.4246575342465753,42.98,79.38,9.1,0.00,FEW,OVC,M
2015-11-30 14:00:00,96,1,0.8641975308641975,42.98,76.06,13.7,0.00,OVC,M,M
2015-12-27 09:30:00,1,0,0,37.04,88.57,17.1,0.01,FEW,BKN,OVC
2015-09-13 11:00:00,49,0,0,68.00,40.28,10.3,0.00,SCT,M,M
2015-06-18 08:30:00,17,0,0,71.96,87.35,8.0,0.24,FEW,SCT,SCT
2016-04-21 12:00:00,72,3,0.3150684931506849,68.00,48.77,9.1,0.00,BKN,OVC,M
2015-09-09 08:00:00,21,0,0,66.92,72.81,12.5,0.00,FEW,BKN,M
2015-04-01 10:00:00,63,3,0.02702702702702703,59.00,43.85,6.8,0.00,FEW,M,M
2016-02-02 12:00:00,66,2,0.3918918918918919,35.96,92.43,26.2,0.10,FEW,OVC,M
2015-05-03 19:00:00,60,3,0.4594594594594595,62.06,89.70,8.0,0.12,SCT,BKN,OVC
2015-10-01 17:00:00,156,1,0.12345679012345678,57.02,57.29,20.5,0.00,SCT,M,M
2015-11-24 12:30:00,56,1,0.7901234567901234,39.92,69.96,9.1,0.00,FEW,SCT,M
2015-08-20 11:30:00,19,0,0,64.94,58.39,18.2,0.00,BKN,M,M
2016-02-21 20:30:00,77,2,0.6486486486486487,35.06,72.03,3.4,0.00,OVC,M,M
2016-03-31 12:30:00,69,3,0.0273972602739726,64.94,72.62,17.1,0.00,BKN,OVC,M
2015-07-17 20:00:00,25,4,0,80.06,71.39,0.0,0.00,FEW,FEW,SCT
2015-12-16 06:30:00,42,0,0,42.08,91.98,18.2,0.08,FEW,BKN,OVC
2015-10-04 11:30:00,41,1,0.16049382716049382,53.96,86.41,13.7,0.00,OVC,M,M
2016-02-12 17:30:00,132,2,0.527027027027027,17.06,42.17,19.4,0.00,SCT,M,M
2015-11-16 19:00:00,102,1,0.691358024691358,46.94,89.65,14.8,0.00,BKN,OVC,M
2015-09-25 19:30:00,79,1,0.04938271604938271,64.04,89.78,8.0,0.00,BKN,M,M
2015-05-31 08:30:00,57,3,0.8378378378378378,46.04,82.45,18.2,0.00,OVC,M,M
2016-04-07 08:00:00,47,3,0.1232876712328767,37.04,78.31,16.0,0.00,FEW,BKN,OVC
2016-01-03 14:00:00,41,0,0,28.94,66.09,10.3,0.00,OVC,M,M
2015-08-03 18:30:00,95,4,0,78.08,37.38,13.7,0.00,FEW,M,M
2015-11-03 14:30:00,89,1,0.5308641975308642,69.98,56.78,9.1,0.00,CLR,M,M
2015-07-28 18:30:00,83,4,0,87.08,56.92,6.8,0.00,FEW,SCT,OVC
2015-04-19 15:00:00,79,3,0.2702702702702703,59.00,47.39,10.3,0.00,FEW,BKN,OVC
2015-12-03 18:30:00,82,1,0.9012345679012346,33.98,88.42,12.5,0.00,OVC,M,M
2015-04-15 09:30:00,60,3,0.21621621621621623,55.94,30.04,10.3,0.00,SCT,BKN,M
2016-01-15 19:00:00,59,2,0.14864864864864866,30.92,92.26,13.7,0.00,OVC,M,M
2016-04-25 11:00:00,55,3,0.3698630136986301,75.92,48.34,16.0,0.00,SCT,SCT,M
2015-08-03 10:30:00,24,4,0,77.00,48.19,10.3,0.00,FEW,M,M
2016-01-26 13:00:00,57,2,0.2972972972972973,28.94,74.70,19.4,0.00,OVC,M,M
2016-04-29 10:30:00,58,3,0.4246575342465753,44.06,82.31,11.4,0.00,OVC,M,M
2015-06-03 07:30:00,25,3,0.8783783783783784,59.00,74.96,5.7,0.00,BKN,M,M
2015-10-14 09:00:00,41,1,0.2839506172839506,51.08,60.60,10.3,0.00,FEW,M,M
2015-06-17 09:00:00,24,0,0,59.00,86.69,0.0,0.07,BKN,OVC,M
2015-04-30 19:30:00,92,3,0.4189189189189189,46.04,62.56,5.7,0.00,FEW,M,M
2015-04-14 07:00:00,50,3,0.20270270270270271,51.08,45.81,0.0,0.00,SCT,M,M
2015-05-22 11:00:00,48,3,0.7162162162162162,62.06,29.69,9.1,0.00,FEW,M,M
2016-01-10 17:30:00,62,2,0.08108108108108109,6.08,72.24,17.1,0.00,FEW,M,M
2015-07-27 13:30:00,13,4,0,87.08,40.30,11.4,0.00,FEW,SCT,M
2015-06-08 10:00:00,34,3,0.9459459459459459,78.08,59.74,17.1,0.00,FEW,SCT,SCT
2015-10-18 12:00:00,64,1,0.3333333333333333,57.02,30.21,10.3,0.00,FEW,M,M
2015-05-05 06:30:00,20,3,0.4864864864864865,50.00,96.05,9.1,0.19,FEW,SCT,OVC
2015-06-16 16:30:00,53,0,0,69.08,45.12,12.5,0.00,BKN,M,M
2015-10-22 19:00:00,114,1,0.38271604938271603,53.06,76.98,6.8,0.00,FEW,SCT,M
2015-08-10 08:30:00,38,4,0,77.00,73.78,8.0,0.00,FEW,SCT,BKN
2016-01-17 08:00:00,21,2,0.17567567567567569,1.04,59.06,18.2,0.00,SCT,M,M
2015-07-23 20:00:00,68,4,0,75.02,53.52,4.6,0.00,FEW,M,M
2016-01-20 20:00:00,139,2,0.21621621621621623,17.96,80.29,8.0,0.00,BKN,OVC,M
2015-07-21 12:30:00,29,4,0,78.98,36.29,10.3,0.00,FEW,FEW,M
2015-11-30 12:30:00,68,1,0.8641975308641975,42.98,70.30,12.5,0.00,OVC,M,M
2015-08-02 13:00:00,17,4,0,89.96,45.34,19.4,0.00,FEW,FEW,M
2016-03-22 13:30:00,17,0,0,57.92,42.14,14.8,0.00,FEW,BKN,OVC
2015-08-20 09:00:00,17,0,0,62.96,67.34,16.0,0.00,BKN,BKN,M
2016-02-21 13:30:00,47,2,0.6486486486486487,39.92,69.96,11.4,0.00,BKN,BKN,M
2015-11-16 12:30:00,52,1,0.691358024691358,55.04,50.58,11.4,0.00,BKN,OVC,M
2016-02-10 11:00:00,57,2,0.5,12.92,60.84,12.5,0.00,BKN,BKN,M
2015-06-25 13:30:00,21,4,0,78.98,62.16,12.5,0.00,FEW,SCT,OVC
2015-09-30 17:30:00,198,1,0.1111111111111111,57.02,57.29,19.4,0.00,SCT,M,M
2015-10-19 22:30:00,17,1,0.345679012345679,62.96,36.51,19.4,0.00,SCT,SCT,M
2015-04-08 20:00:00,117,3,0.12162162162162163,39.92,92.56,12.5,0.00,OVC,M,M
2015-10-30 15:30:00,96,1,0.48148148148148145,55.04,54.67,8.0,0.00,FEW,BKN,M
2015-07-01 20:30:00,14,4,0,55.94,80.40,8.0,0.00,SCT,BKN,OVC
2015-06-06 17:00:00,64,3,0.918918918918919,68.00,54.66,10.3,0.00,BKN,M,M
2015-11-03 06:30:00,37,1,0.5308641975308642,46.04,92.75,0.0,0.00,CLR,M,M
2016-03-06 21:30:00,21,2,0.8378378378378378,46.94,68.28,16.0,0.00,FEW,SCT,BKN
2015-07-26 10:00:00,15,4,0,78.98,69.11,6.8,0.00,BKN,BKN,BKN
2015-10-12 18:30:00,103,1,0.25925925925925924,64.94,41.49,25.1,0.00,BKN,BKN,M
2015-09-22 06:30:00,62,1,0.012345679012345678,53.96,89.95,0.0,0.00,FEW,M,M
2015-08-25 11:30:00,25,0,0,62.96,62.58,10.3,0.00,OVC,M,M
2015-12-09 22:30:00,14,1,0.9753086419753086,42.08,82.17,8.0,0.00,FEW,FEW,M
2016-03-10 06:30:00,22,2,0.8918918918918919,44.96,79.54,3.4,0.00,SCT,OVC,M
2016-04-28 14:00:00,60,3,0.410958904109589,50.00,74.10,9.1,0.00,OVC,M,M
2016-01-10 20:00:00,52,2,0.08108108108108109,3.92,72.61,16.0,0.00,FEW,M,M
2015-07-06 07:00:00,13,4,0,71.96,78.57,8.0,0.00,FEW,M,M
2016-04-11 11:30:00,106,3,0.1780821917808219,48.02,56.01,14.8,0.00,FEW,BKN,M
2015-11-25 15:00:00,53,1,0.8024691358024691,46.04,70.64,17.1,0.00,OVC,M,M
2015-11-10 06:30:00,38,1,0.6172839506172839,37.04,81.80,4.6,0.00,FEW,M,M
2016-04-13 10:00:00,63,3,0.2054794520547945,50.00,43.99,6.8,0.00,SCT,M,M
2016-03-12 17:00:00,47,2,0.918918918918919,50.00,79.94,6.8,0.00,OVC,M,M
2016-04-03 11:30:00,52,3,0.0684931506849315,48.02,43.67,22.8,0.00,FEW,M,M
2015-09-12 17:00:00,45,0,0,60.98,51.48,14.8,0.00,FEW,FEW,M
2015-11-21 15:00:00,41,1,0.7530864197530864,28.04,88.12,20.5,0.00,BKN,BKN,OVC
2016-04-24 11:00:00,42,3,0.3561643835616438,69.08,50.60,12.5,0.00,SCT,BKN,M
2015-09-20 15:00:00,87,0,0,69.98,43.75,11.4,0.00,FEW,FEW,SCT
2015-04-26 11:00:00,52,3,0.36486486486486486,53.06,39.28,11.4,0.00,FEW,M,M
2015-08-31 11:30:00,35,0,0,80.06,64.26,3.4,0.00,FEW,M,M
2016-01-20 11:30:00,75,2,0.21621621621621623,19.94,73.77,5.7,0.00,BKN,BKN,BKN
2016-01-06 14:00:00,99,2,0.02702702702702703,35.96,61.67,5.7,0.00,BKN,OVC,M
2015-10-21 19:30:00,109,1,0.37037037037037035,69.08,62.93,8.0,0.00,FEW,SCT,BKN
2015-12-04 11:30:00,71,1,0.9135802469135802,42.08,72.78,10.3,0.00,CLR,M,M
2015-10-25 10:00:00,40,1,0.41975308641975306,55.04,52.40,0.0,0.00,FEW,M,M
2016-03-02 20:30:00,110,2,0.7837837837837838,28.94,60.69,6.8,0.00,OVC,M,M
2015-06-24 17:00:00,108,4,0,75.02,57.47,12.5,0.00,FEW,SCT,BKN
2015-10-17 16:00:00,72,1,0.32098765432098764,51.98,30.53,11.4,0.00,FEW,M,M
2016-04-10 11:00:00,68,3,0.1643835616438356,42.08,67.22,17.1,0.01,OVC,M,M
2016-01-04 15:00:00,122,2,0.0,30.02,58.08,10.3,0.00,BKN,M,M
2015-06-12 09:30:00,28,0,0,66.92,87.10,3.4,0.00,OVC,M,M
2016-01-29 18:30:00,87,2,0.33783783783783783,32.00,58.37,12.5,0.00,OVC,M,M
2015-04-16 21:00:00,105,3,0.22972972972972974,51.08,68.28,4.6,0.00,FEW,M,M
2015-09-01 19:30:00,55,0,0,82.94,69.53,8.0,0.00,FEW,M,M
2015-06-23 08:30:00,24,4,0,69.08,56.66,13.7,0.00,FEW,M,M
2015-04-03 20:30:00,67,3,0.05405405405405406,33.98,78.62,10.3,0.00,FEW,SCT,M
2016-03-27 17:30:00,29,0,0,44.96,89.56,16.0,0.16,SCT,BKN,OVC
2016-01-27 07:00:00,28,2,0.3108108108108108,26.06,68.33,9.1,0.00,OVC,M,M
2015-08-12 11:30:00,41,4,0,75.92,51.94,4.6,0.00,BKN,BKN,M
2016-03-22 12:30:00,17,0,0,55.04,44.80,13.7,0.00,FEW,BKN,OVC
2016-01-19 18:00:00,96,2,0.20270270270270271,15.08,58.19,5.7,0.00,BKN,BKN,M
2016-01-31 18:00:00,72,2,0.36486486486486486,37.94,89.25,10.3,0.00,SCT,BKN,OVC
2015-11-25 11:30:00,47,1,0.8024691358024691,44.96,60.20,16.0,0.00,FEW,BKN,M
2015-11-24 21:30:00,41,1,0.7901234567901234,35.06,81.65,10.3,0.00,FEW,M,M
2015-05-02 08:30:00,71,3,0.44594594594594594,62.96,36.51,8.0,0.00,SCT,M,M
2015-06-22 08:00:00,26,4,0,75.92,81.85,8.0,0.00,BKN,BKN,OVC
2015-09-16 15:00:00,123,0,0,82.04,40.84,18.2,0.00,CLR,M,M
2015-05-29 10:00:00,56,3,0.8108108108108109,78.98,62.16,14.8,0.00,SCT,SCT,BKN
2016-04-13 19:30:00,75,3,0.2054794520547945,46.04,53.33,8.0,0.00,BKN,BKN,M
2015-10-15 15:00:00,57,1,0.2962962962962963,66.02,28.01,14.8,0.00,FEW,BKN,BKN
2015-06-26 14:30:00,40,4,0,64.04,83.66,13.7,0.00,BKN,OVC,M
2016-03-05 16:30:00,92,2,0.8243243243243243,35.96,78.79,4.6,0.00,OVC,M,M
2015-08-05 18:30:00,64,4,0,75.92,48.34,9.1,0.00,FEW,SCT,OVC
2016-02-19 09:00:00,47,2,0.6216216216216216,55.04,59.04,27.4,0.00,FEW,FEW,M
2015-11-19 21:30:00,80,1,0.7283950617283951,35.96,51.78,13.7,0.00,CLR,M,M
2015-10-27 15:30:00,80,1,0.4444444444444444,55.94,66.52,16.0,0.00,OVC,M,M
2015-08-25 06:00:00,46,0,0,59.00,66.88,6.8,0.00,BKN,M,M
2015-12-01 23:00:00,4,1,0.8765432098765432,37.94,82.46,5.7,0.00,SCT,BKN,OVC
2015-06-10 17:30:00,99,3,0.972972972972973,80.06,52.19,12.5,0.00,FEW,SCT,BKN
2015-04-26 14:30:00,32,3,0.36486486486486486,55.94,31.41,18.2,0.00,FEW,M,M
2015-05-26 10:30:00,67,3,0.7702702702702703,71.96,78.57,12.5,0.00,BKN,OVC,M
2015-08-03 07:00:00,11,4,0,71.06,68.25,12.5,0.00,FEW,SCT,SCT
2015-08-07 18:00:00,61,4,0,78.98,48.48,9.1,0.00,BKN,BKN,BKN
2016-01-29 22:00:00,3,2,0.33783783783783783,33.98,69.28,19.4,0.00,SCT,M,M
2015-09-09 16:00:00,44,0,0,75.92,35.81,9.1,0.00,FEW,M,M
2015-12-18 08:30:00,10,0,0,24.98,62.55,14.8,0.00,SCT,M,M
2015-12-11 09:00:00,22,0,0,44.96,65.18,6.8,0.00,FEW,FEW,SCT
2015-12-09 09:30:00,26,1,0.9753086419753086,44.96,82.38,9.1,0.00,FEW,M,M
2015-09-01 14:00:00,13,0,0,87.98,59.16,6.8,0.00,FEW,SCT,BKN
2015-04-02 08:30:00,43,3,0.04054054054054054,53.06,85.78,11.4,0.08,BKN,OVC,M
2016-01-04 07:30:00,71,2,0.0,24.98,74.29,13.7,0.00,FEW,FEW,M
2016-01-28 18:30:00,107,2,0.32432432432432434,32.00,65.97,16.0,0.00,OVC,M,M
2016-02-01 13:00:00,55,2,0.3783783783783784,44.06,59.64,6.8,0.00,SCT,SCT,M
2016-04-06 16:30:00,103,3,0.1095890410958904,48.02,86.08,9.1,0.00,OVC,M,M
2015-09-06 17:30:00,6,0,0,89.96,42.31,16.0,0.00,FEW,M,M
2015-06-22 20:30:00,19,4,0,82.04,76.53,12.5,0.00,FEW,SCT,BKN
2015-07-29 11:00:00,23,4,0,84.92,39.97,11.4,0.00,FEW,FEW,SCT
2015-11-12 09:30:00,44,1,0.6419753086419753,44.06,88.90,23.9,0.00,OVC,M,M
2016-03-09 16:00:00,78,2,0.8783783783783784,60.98,77.66,5.7,0.01,BKN,OVC,M
2015-12-11 06:00:00,27,0,0,42.08,70.20,9.1,0.00,BKN,M,M
2016-01-07 15:00:00,105,2,0.04054054054054054,39.02,64.43,6.8,0.00,BKN,OVC,M
2016-02-06 16:30:00,87,2,0.44594594594594594,39.02,64.43,8.0,0.00,FEW,FEW,M
2016-02-11 14:30:00,88,2,0.5135135135135135,21.02,42.87,6.8,0.00,FEW,FEW,M
2015-06-01 13:30:00,49,3,0.8513513513513513,59.00,53.36,9.1,0.00,FEW,FEW,M
2016-01-17 16:30:00,85,2,0.17567567567567569,1.94,56.63,17.1,0.00,FEW,M,M
2015-10-20 09:00:00,39,1,0.35802469135802467,60.98,40.86,11.4,0.00,BKN,BKN,M
2016-04-07 16:00:00,84,3,0.1232876712328767,39.92,62.21,16.0,0.00,FEW,BKN,OVC
2015-11-20 12:00:00,56,1,0.7407407407407407,39.92,35.95,9.1,0.00,SCT,OVC,M
2015-12-01 11:30:00,72,1,0.8765432098765432,39.92,64.54,13.7,0.00,FEW,FEW,M
2015-04-27 17:00:00,148,3,0.3783783783783784,51.08,49.97,16.0,0.00,FEW,SCT,M
2016-01-26 21:00:00,104,2,0.2972972972972973,26.06,71.04,12.5,0.00,FEW,FEW,M
2015-09-19 14:00:00,70,0,0,68.00,46.83,10.3,0.00,BKN,M,M
2015-08-04 18:30:00,81,4,0,77.00,43.38,12.5,0.00,FEW,BKN,M
2015-04-14 15:00:00,74,3,0.20270270270270271,66.02,13.14,6.8,0.00,SCT,BKN,M
2016-04-18 13:30:00,68,3,0.273972602739726,80.96,21.45,0.0,0.00,SCT,M,M
2015-06-09 22:30:00,16,3,0.9594594594594594,78.98,52.37,11.4,0.00,FEW,M,M
2015-11-03 20:30:00,133,1,0.5308641975308642,53.96,96.76,8.0,0.00,CLR,M,M
2016-04-15 14:30:00,88,3,0.2328767123287671,66.92,31.80,10.3,0.00,CLR,M,M
2015-06-29 14:00:00,19,4,0,73.04,65.90,8.0,0.00,FEW,BKN,BKN
2016-03-04 08:00:00,37,2,0.8108108108108109,32.00,53.60,3.4,0.00,FEW,M,M
2016-04-30 08:00:00,21,3,0.4383561643835616,48.02,76.53,13.7,0.00,OVC,M,M
2015-11-06 21:00:00,40,1,0.5679012345679012,44.06,76.16,5.7,0.00,SCT,BKN,M
2015-05-09 10:30:00,97,3,0.5405405405405406,55.04,86.47,8.0,0.00,OVC,M,M
2015-08-23 11:00:00,16,0,0,68.00,72.92,16.0,0.00,BKN,BKN,OVC
2015-08-09 16:30:00,48,4,0,75.02,75.93,12.5,0.00,FEW,SCT,OVC
2016-01-03 17:00:00,50,0,0,28.04,71.26,14.8,0.00,BKN,OVC,M
2015-08-13 10:00:00,28,4,0,80.96,49.09,12.5,0.00,FEW,SCT,M
